date,consommation
2020-02-11,3112419.0
2020-02-12,3192455.0
2020-02-13,3226835.0
2020-02-14,3045121.0
2020-02-15,2759123.0
2020-02-16,2536459.0
2020-02-17,2918439.0
2020-02-18,3082208.0
2020-02-19,3111949.0
2020-02-20,3071704.0
2020-02-21,3089236.0
2020-02-22,2812561.0
2020-02-23,2583728.0
2020-02-24,2834403.0
2020-02-25,2954532.0
2020-02-26,3200594.0
2020-02-27,3277769.0
2020-02-28,3221241.0
2020-02-29,2818991.0
2020-03-01,2734717.0
2020-03-02,3117297.0
2020-03-03,3253404.0
2020-03-04,3243896.0
2020-03-05,3138570.0
2020-03-06,3181818.0
2020-03-07,2901415.0
2020-03-08,2713088.0
2020-03-09,3014797.0
2020-03-10,3031601.0
2020-03-11,2808803.0
2020-03-12,2797910.0
2020-03-13,2845479.0
2020-03-14,2632157.0
2020-03-15,2428419.0
2020-03-16,2689091.0
2020-03-17,2578897.0
2020-03-18,2390265.0
2020-03-19,2274906.0
2020-03-20,2217837.0
2020-03-21,2197344.0
2020-03-22,2221659.0
2020-03-23,2388609.0
2020-03-24,2443693.0
2020-03-25,2489474.0
2020-03-26,2528867.0
2020-03-27,2480941.0
2020-03-28,2257836.0
2020-03-29,2312187.0
2020-03-30,2654108.0
2020-03-31,2597069.0
2020-04-01,2514412.0
2020-04-02,2492968.0
2020-04-03,2410887.0
2020-04-04,2193071.0
2020-04-05,1997518.0
2020-04-06,2118359.0
2020-04-07,2121734.0
2020-04-08,2055636.0
2020-04-09,2009067.0
2020-04-10,1950709.0
2020-04-11,1822304.0
2020-04-12,1761903.0
2020-04-13,1812818.0
2020-04-14,2051852.0
2020-04-15,2099388.0
2020-04-16,2042416.0
2020-04-17,1981617.0
2020-04-18,1828117.0
2020-04-19,1789806.0
2020-04-20,1999701.0
2020-04-21,2043919.0
2020-04-22,2043921.0
2020-04-23,2018856.0
2020-04-24,1974703.0
2020-04-25,1814500.0
2020-04-26,1768072.0
2020-04-27,1971527.0
2020-04-28,2049492.0
2020-04-29,2092929.0
2020-04-30,2111398.0
2020-05-01,1908444.0
2020-05-02,1913164.0
2020-05-03,1846271.0
2020-05-04,2022495.0
2020-05-05,2050387.0
2020-05-06,2030992.0
2020-05-07,2006358.0
2020-05-08,1810956.0
2020-05-09,1775553.0
2020-05-10,1742222.0
2020-05-11,2087725.0
2020-05-12,2197417.0
2020-05-13,2234984.0
2020-05-14,2241758.0
2020-05-15,2185399.0
2020-05-16,1945341.0
2020-05-17,1817327.0
2020-05-18,2041503.0
2020-05-19,2059136.0
2020-05-20,2045355.0
2020-05-21,1828321.0
2020-05-22,1903654.0
2020-05-23,1805304.0
2020-05-24,1718107.0
2020-05-25,1998072.0
2020-05-26,2056233.0
2020-05-27,2054587.0
2020-05-28,2059571.0
2020-05-29,2028961.0
2020-05-30,1823158.0
2020-05-31,1709698.0
2020-06-01,1794903.0
2020-06-02,2058924.0
2020-06-03,2094175.0
2020-06-04,2097299.0
2020-06-05,2081596.0
2020-06-06,1861231.0
2020-06-07,1771774.0
2020-06-08,2060657.0
2020-06-09,2136395.0
2020-06-10,2148973.0
2020-06-11,2150440.0
2020-06-12,2123526.0
2020-06-13,1889518.0
2020-06-14,1786945.0
2020-06-15,2076826.0
2020-06-16,2133682.0
2020-06-17,2136038.0
2020-06-18,2138427.0
2020-06-19,2105024.0
2020-06-20,1888392.0
2020-06-21,1780171.0
2020-06-22,2092274.0
2020-06-23,2162411.0
2020-06-24,2203907.0
2020-06-25,2235094.0
2020-06-26,2181732.0
2020-06-27,1920473.0
2020-06-28,1817109.0
2020-06-29,2114792.0
2020-06-30,2170437.0
2020-07-01,2202481.0
2020-07-02,2192918.0
2020-07-03,2150905.0
2020-07-04,1934207.0
2020-07-05,1851104.0
2020-07-06,2142982.0
2020-07-07,2200477.0
2020-07-08,2229744.0
2020-07-09,2265721.0
2020-07-10,2221845.0
2020-07-11,1954818.0
2020-07-12,1836216.0
2020-07-13,2037835.0
2020-07-14,1922767.0
2020-07-15,2164217.0
2020-07-16,2204855.0
2020-07-17,2198016.0
2020-07-18,1971036.0
2020-07-19,1861686.0
2020-07-20,2177933.0
2020-07-21,2238653.0
2020-07-22,2235332.0
2020-07-23,2244360.0
2020-07-24,2202824.0
2020-07-25,1966797.0
2020-07-26,1851816.0
2020-07-27,2165217.0
2020-07-28,2204772.0
2020-07-29,2209211.0
2020-07-30,2243752.0
2020-07-31,2232881.0
2020-08-01,1984478.0
2020-08-02,1817735.0
2020-08-03,1987894.0
2020-08-04,2011736.0
2020-08-05,2031207.0
2020-08-06,2068386.0
2020-08-07,2101342.0
2020-08-08,1958489.0
2020-08-09,1878308.0
2020-08-10,2080444.0
2020-08-11,2124888.0
2020-08-12,2106769.0
2020-08-13,2047480.0
2020-08-14,2014630.0
2020-08-15,1843556.0
2020-08-16,1761687.0
2020-08-17,1972515.0
2020-08-18,2036924.0
2020-08-19,2073780.0
2020-08-20,2129014.0
2020-08-21,2132312.0
2020-08-22,1926938.0
2020-08-23,1800795.0
2020-08-24,2062551.0
2020-08-25,2154529.0
2020-08-26,2178393.0
2020-08-27,2177916.0
2020-08-28,2135271.0
2020-08-29,1885403.0
2020-08-30,1795954.0
2020-08-31,2096857.0
2020-09-01,2162783.0
2020-09-02,2168098.0
2020-09-03,2189281.0
2020-09-04,2181119.0
2020-09-05,1921965.0
2020-09-06,1817134.0
2020-09-07,2121413.0
2020-09-08,2190526.0
2020-09-09,2203775.0
2020-09-10,2208752.0
2020-09-11,2183528.0
2020-09-12,1944076.0
2020-09-13,1846621.0
2020-09-14,2181462.0
2020-09-15,2248085.0
2020-09-16,2261895.0
2020-09-17,2232376.0
2020-09-18,2197978.0
2020-09-19,1966026.0
2020-09-20,1834624.0
2020-09-21,2132049.0
2020-09-22,2175446.0
2020-09-23,2184912.0
2020-09-24,2199519.0
2020-09-25,2225233.0
2020-09-26,2061038.0
2020-09-27,2061803.0
2020-09-28,2385071.0
2020-09-29,2393321.0
2020-09-30,2343070.0
2020-10-01,2358843.0
2020-10-02,2409945.0
2020-10-03,2210751.0
2020-10-04,2140145.0
2020-10-05,2493122.0
2020-10-06,2520654.0
2020-10-07,2469462.0
2020-10-08,2429856.0
2020-10-09,2373563.0
2020-10-10,2173186.0
2020-10-11,2160973.0
2020-10-12,2559106.0
2020-10-13,2643814.0
2020-10-14,2688044.0
2020-10-15,2748715.0
2020-10-16,2732832.0
2020-10-17,2453130.0
2020-10-18,2345299.0
2020-10-19,2652651.0
2020-10-20,2615424.0
2020-10-21,2487672.0
2020-10-22,2444101.0
2020-10-23,2421931.0
2020-10-24,2214715.0
2020-10-25,2183564.0
2020-10-26,2590329.0
2020-10-27,2703972.0
2020-10-28,2645668.0
2020-10-29,2585538.0
2020-10-30,2489423.0
2020-10-31,2259251.0
2020-11-01,2147568.0
2020-11-02,2386861.0
2020-11-03,2574128.0
2020-11-04,2745502.0
2020-11-05,2785408.0
2020-11-06,2715278.0
2020-11-07,2374198.0
2020-11-08,2195078.0
2020-11-09,2457526.0
2020-11-10,2521710.0
2020-11-11,2332166.0
2020-11-12,2548886.0
2020-11-13,2550967.0
2020-11-14,2275681.0
2020-11-15,2236333.0
2020-11-16,2587919.0
2020-11-17,2675023.0
2020-11-18,2674076.0
2020-11-19,2716675.0
2020-11-20,2849707.0
2020-11-21,2725709.0
2020-11-22,2679865.0
2020-11-23,2975051.0
2020-11-24,3053772.0
2020-11-25,3005534.0
2020-11-26,2963801.0
2020-11-27,2907980.0
2020-11-28,2667029.0
2020-11-29,2724341.0
2020-11-30,3217747.0
2020-12-01,3249711.0
2020-12-02,3269564.0
2020-12-03,3249973.0
2020-12-04,3228187.0
2020-12-05,3095650.0
2020-12-06,2997924.0
2020-12-07,3398416.0
2020-12-08,3432342.0
2020-12-09,3501969.0
2020-12-10,3420130.0
2020-12-11,3272287.0
2020-12-12,2902263.0
2020-12-13,2857298.0
2020-12-14,3085962.0
2020-12-15,3029085.0
2020-12-16,3080298.0
2020-12-17,3022296.0
2020-12-18,2980480.0
2020-12-19,2717079.0
2020-12-20,2613233.0
2020-12-21,2908819.0
2020-12-22,2745707.0
2020-12-23,2702364.0
2020-12-24,2732639.0
2020-12-25,2760911.0
2020-12-26,2987125.0
2020-12-27,2990748.0
2020-12-28,3101704.0
2020-12-29,3138620.0
2020-12-30,3176874.0
2020-12-31,3136611.0
2021-01-01,3032453.0
2021-01-02,3246088.0
2021-01-03,3207977.0
2021-01-04,3624120.0
2021-01-05,3741979.0
2021-01-06,3740274.0
2021-01-07,3782178.0
2021-01-08,3785204.0
2021-01-09,3596421.0
2021-01-10,3498389.0
2021-01-11,3845404.0
2021-01-12,3741322.0
2021-01-13,3454567.0
2021-01-14,3354783.0
2021-01-15,3469243.0
2021-01-16,3432417.0
2021-01-17,3141592.0
2021-01-18,3512156.0
2021-01-19,3540723.0
2021-01-20,3362659.0
2021-01-21,3241077.0
2021-01-22,3219846.0
2021-01-23,3120503.0
2021-01-24,3147660.0
2021-01-25,3486574.0
2021-01-26,3668567.0
2021-01-27,3507236.0
2021-01-28,3176630.0
2021-01-29,3007958.0
2021-01-30,2805208.0
2021-01-31,2734941.0
2021-02-01,3032714.0
2021-02-02,2971631.0
2021-02-03,2948722.0
2021-02-04,3012663.0
2021-02-05,2939246.0
2021-02-06,2743827.0
2021-02-07,2833235.0
2021-02-08,3405191.0
2021-02-09,3592984.0
2021-02-10,3643777.0
2021-02-11,3769417.0
2021-02-12,3795015.0
2021-02-13,3622080.0
2021-02-14,3472373.0
2021-02-15,3499669.0
2021-02-16,3277802.0
2021-02-17,3071868.0
2021-02-18,3097615.0
2021-02-19,2979221.0
2021-02-20,2594306.0
2021-02-21,2453356.0
2021-02-22,2771292.0
2021-02-23,2696200.0
2021-02-24,2632172.0
2021-02-25,2655697.0
2021-02-26,2719873.0
2021-02-27,2629779.0
2021-02-28,2573762.0
2021-03-01,2848006.0
2021-03-02,2859862.0
2021-03-03,2827660.0
2021-03-04,2829323.0
2021-03-05,2939685.0
2021-03-06,2800514.0
2021-03-07,2729796.0
2021-03-08,3031930.0
2021-03-09,3081919.0
2021-03-10,3091188.0
2021-03-11,2913941.0
2021-03-12,2900329.0
2021-03-13,2702752.0
2021-03-14,2649081.0
2021-03-15,2961090.0
2021-03-16,2993884.0
2021-03-17,3002598.0
2021-03-18,3099707.0
2021-03-19,3096014.0
2021-03-20,2869604.0
2021-03-21,2769000.0
2021-03-22,3012583.0
2021-03-23,2922286.0
2021-03-24,2803066.0
2021-03-25,2726445.0
2021-03-26,2708680.0
2021-03-27,2482193.0
2021-03-28,2348663.0
2021-03-29,2493924.0
2021-03-30,2396072.0
2021-03-31,2329367.0
2021-04-01,2304388.0
2021-04-02,2284241.0
2021-04-03,2235706.0
2021-04-04,2214004.0
2021-04-05,2341190.0
2021-04-06,2816610.0
2021-04-07,2962118.0
2021-04-08,2848760.0
2021-04-09,2692572.0
2021-04-10,2411785.0
2021-04-11,2416316.0
2021-04-12,2813392.0
2021-04-13,2825761.0
2021-04-14,2803265.0
2021-04-15,2819011.0
2021-04-16,2824356.0
2021-04-17,2548089.0
2021-04-18,2393265.0
2021-04-19,2588717.0
2021-04-20,2532179.0
2021-04-21,2472827.0
2021-04-22,2416842.0
2021-04-23,2338366.0
2021-04-24,2072788.0
2021-04-25,1988182.0
2021-04-26,2312930.0
2021-04-27,2356283.0
2021-04-28,2380651.0
2021-04-29,2435041.0
2021-04-30,2446733.0
2021-05-01,2180240.0
2021-05-02,2184779.0
2021-05-03,2456918.0
2021-05-04,2490993.0
2021-05-05,2483851.0
2021-05-06,2563628.0
2021-05-07,2450773.0
2021-05-08,2060003.0
2021-05-09,1908611.0
2021-05-10,2206500.0
2021-05-11,2304223.0
2021-05-12,2340817.0
2021-05-13,2112208.0
2021-05-14,2204013.0
2021-05-15,2133212.0
2021-05-16,2061382.0
2021-05-17,2348459.0
2021-05-18,2396426.0
2021-05-19,2405807.0
2021-05-20,2384513.0
2021-05-21,2340617.0
2021-05-22,2126699.0
2021-05-23,2000861.0
2021-05-24,2114131.0
2021-05-25,2381917.0
2021-05-26,2396269.0
2021-05-27,2322573.0
2021-05-28,2221275.0
2021-05-29,1950550.0
2021-05-30,1831568.0
2021-05-31,2114772.0
2021-06-01,2170085.0
2021-06-02,2184869.0
2021-06-03,2190485.0
2021-06-04,2166053.0
2021-06-05,1919918.0
2021-06-06,1825571.0
2021-06-07,2126775.0
2021-06-08,2181047.0
2021-06-09,2201145.0
2021-06-10,2214635.0
2021-06-11,2202539.0
2021-06-12,1970071.0
2021-06-13,1862394.0
2021-06-14,2202338.0
2021-06-15,2275956.0
2021-06-16,2305695.0
2021-06-17,2277460.0
2021-06-18,2226606.0
2021-06-19,1988639.0
2021-06-20,1856187.0
2021-06-21,2149380.0
2021-06-22,2195296.0
2021-06-23,2201040.0
2021-06-24,2187551.0
2021-06-25,2157452.0
2021-06-26,1938865.0
2021-06-27,1852034.0
2021-06-28,2149236.0
2021-06-29,2196735.0
2021-06-30,2198496.0
2021-07-01,2202451.0
2021-07-02,2199435.0
2021-07-03,1962587.0
2021-07-04,1852690.0
2021-07-05,2166999.0
2021-07-06,2215827.0
2021-07-07,2208631.0
2021-07-08,2204555.0
2021-07-09,2181909.0
2021-07-10,1958798.0
2021-07-11,1849404.0
2021-07-12,2157933.0
2021-07-13,2184014.0
2021-07-14,1945363.0
2021-07-15,2161161.0
2021-07-16,2155135.0
2021-07-17,1950237.0
2021-07-18,1867865.0
2021-07-19,2203637.0
2021-07-20,2268162.0
2021-07-21,2281187.0
2021-07-22,2291378.0
2021-07-23,2258807.0
2021-07-24,1988843.0
2021-07-25,1867610.0
2021-07-26,2142832.0
2021-07-27,2198271.0
2021-07-28,2179585.0
2021-07-29,2170484.0
2021-07-30,2126641.0
2021-07-31,1909600.0
2021-08-01,1783807.0
2021-08-02,1984545.0
2021-08-03,2027881.0
2021-08-04,2020984.0
2021-08-05,1994815.0
2021-08-06,1968249.0
2021-08-07,1814767.0
2021-08-08,1727589.0
2021-08-09,1925048.0
2021-08-10,1985418.0
2021-08-11,2026140.0
2021-08-12,2055335.0
2021-08-13,2064545.0
2021-08-14,1947388.0
2021-08-15,1834998.0
2021-08-16,1982701.0
2021-08-17,2022104.0
2021-08-18,2039381.0
2021-08-19,2048317.0
2021-08-20,2057659.0
2021-08-21,1916925.0
2021-08-22,1822662.0
2021-08-23,2071936.0
2021-08-24,2112374.0
2021-08-25,2128890.0
2021-08-26,2159419.0
2021-08-27,2132727.0
2021-08-28,1927727.0
2021-08-29,1846167.0
2021-08-30,2148959.0
2021-08-31,2215224.0
2021-09-01,2231437.0
2021-09-02,2231495.0
2021-09-03,2206938.0
2021-09-04,1972548.0
2021-09-05,1887970.0
2021-09-06,2208278.0
2021-09-07,2267579.0
2021-09-08,2266533.0
2021-09-09,2252659.0
2021-09-10,2209651.0
2021-09-11,1956353.0
2021-09-12,1859294.0
2021-09-13,2171159.0
2021-09-14,2243280.0
2021-09-15,2248143.0
2021-09-16,2226417.0
2021-09-17,2185697.0
2021-09-18,1955087.0
2021-09-19,1857684.0
2021-09-20,2155618.0
2021-09-21,2202954.0
2021-09-22,2213845.0
2021-09-23,2220436.0
2021-09-24,2195158.0
2021-09-25,1970787.0
2021-09-26,1856460.0
2021-09-27,2174572.0
2021-09-28,2236634.0
2021-09-29,2260526.0
2021-09-30,2285800.0
2021-10-01,2289484.0
2021-10-02,2062941.0
2021-10-03,1969153.0
2021-10-04,2271206.0
2021-10-05,2348821.0
2021-10-06,2392273.0
2021-10-07,2395803.0
2021-10-08,2356087.0
2021-10-09,2113636.0
2021-10-10,2047523.0
2021-10-11,2376913.0
2021-10-12,2474116.0
2021-10-13,2487698.0
2021-10-14,2541885.0
2021-10-15,2511018.0
2021-10-16,2272011.0
2021-10-17,2195208.0
2021-10-18,2471612.0
2021-10-19,2416629.0
2021-10-20,2402493.0
2021-10-21,2432645.0
2021-10-22,2515933.0
2021-10-23,2312529.0
2021-10-24,2268134.0
2021-10-25,2551013.0
2021-10-26,2567120.0
2021-10-27,2570466.0
2021-10-28,2573862.0
2021-10-29,2518928.0
2021-10-30,2277060.0
2021-10-31,2145292.0
2021-11-01,2254202.0
2021-11-02,2634521.0
2021-11-03,2765606.0
2021-11-04,2890274.0
2021-11-05,2897182.0
2021-11-06,2732764.0
2021-11-07,2584326.0
2021-11-08,2876885.0
2021-11-09,2988392.0
2021-11-10,3055712.0
2021-11-11,2741621.0
2021-11-12,2851236.0
2021-11-13,2584902.0
2021-11-14,2465255.0
2021-11-15,2904586.0
2021-11-16,3001417.0
2021-11-17,2997458.0
2021-11-18,3014385.0
2021-11-19,2998626.0
2021-11-20,2794959.0
2021-11-21,2747792.0
2021-11-22,3152565.0
2021-11-23,3266062.0
2021-11-24,3292996.0
2021-11-25,3324714.0
2021-11-26,3339938.0
2021-11-27,3136459.0
2021-11-28,3134382.0
2021-11-29,3527697.0
2021-11-30,3585307.0
2021-12-01,3364388.0
2021-12-02,3439398.0
2021-12-03,3531108.0
2021-12-04,3026735.0
2021-12-05,3050357.0
2021-12-06,3385437.0
2021-12-07,3430727.0
2021-12-08,3436318.0
2021-12-09,3520325.0
2021-12-10,3465410.0
2021-12-11,3190146.0
2021-12-12,2976616.0
2021-12-13,3251557.0
2021-12-14,3367007.0
2021-12-15,3369511.0
2021-12-16,3353196.0
2021-12-17,3343242.0
2021-12-18,3129111.0
2021-12-19,3102129.0
2021-12-20,3474993.0
2021-12-21,3605318.0
2021-12-22,3703803.0
2021-12-23,3422652.0
2021-12-24,2947524.0
2021-12-25,2577001.0
2021-12-26,2584490.0
2021-12-27,2782366.0
2021-12-28,2769646.0
2021-12-29,2665697.0
2021-12-30,2536057.0
2021-12-31,2561945.0
2022-01-01,2418851.0
2022-01-02,2511001.0
2022-01-03,2857427.0
2022-01-04,2985978.0
2022-01-05,3280068.0
2022-01-06,3483023.0
2022-01-07,3476638.0
2022-01-08,3126411.0
2022-01-09,2997832.0
2022-01-10,3340827.0
2022-01-11,3485515.0
2022-01-12,3605684.0
2022-01-13,3667631.0
2022-01-14,3709785.0
2022-01-15,3497977.0
2022-01-16,3394151.0
2022-01-17,3584064.0
2022-01-18,3604741.0
2022-01-19,3598961.0
2022-01-20,3542278.0
2022-01-21,3611336.0
2022-01-22,3379324.0
2022-01-23,3236760.0
2022-01-24,3590573.0
2022-01-25,3732695.0
2022-01-26,3761959.0
2022-01-27,3719671.0
2022-01-28,3567879.0
2022-01-29,3222401.0
2022-01-30,2981238.0
2022-01-31,3356863.0
2022-02-01,3449722.0
2022-02-02,3230145.0
2022-02-03,3244669.0
2022-02-04,3192339.0
2022-02-05,2980542.0
2022-02-06,2954725.0
2022-02-07,3112093.0
2022-02-08,3192955.0
2022-02-09,3176220.0
2022-02-10,3159032.0
2022-02-11,3199387.0
2022-02-12,3090026.0
2022-02-13,2919579.0
2022-02-14,3101107.0
2022-02-15,3214401.0
2022-02-16,3131427.0
2022-02-17,2922166.0
2022-02-18,2881773.0
2022-02-19,2807582.0
2022-02-20,2699225.0
2022-02-21,3043142.0
2022-02-22,3062259.0
2022-02-23,2986175.0
2022-02-24,3032982.0
2022-02-25,3103305.0
2022-02-26,2914408.0
2022-02-27,2843972.0
2022-02-28,3073352.0
2022-03-01,3068731.0
2022-03-02,3029512.0
2022-03-03,2961571.0
2022-03-04,2953144.0
2022-03-05,2802254.0
2022-03-06,2801505.0
2022-03-07,3226008.0
2022-03-08,3224486.0
2022-03-09,3049754.0
2022-03-10,2928378.0
2022-03-11,2907577.0
2022-03-12,2679722.0
2022-03-13,2626924.0
2022-03-14,2891039.0
2022-03-15,2828202.0
2022-03-16,2791998.0
2022-03-17,2844525.0
2022-03-18,2872953.0
2022-03-19,2574457.0
2022-03-20,2460642.0
2022-03-21,2657665.0
2022-03-22,2659665.0
2022-03-23,2669173.0
2022-03-24,2642914.0
2022-03-25,2550764.0
2022-03-26,2282301.0
2022-03-27,2159665.0
2022-03-28,2415226.0
2022-03-29,2462684.0
2022-03-30,2564463.0
2022-03-31,2752865.0
2022-04-01,3119693.0
2022-04-02,3009820.0
2022-04-03,2899074.0
2022-04-04,3113468.0
2022-04-05,2975706.0
2022-04-06,2862716.0
2022-04-07,2804606.0
2022-04-08,2791184.0
2022-04-09,2598108.0
2022-04-10,2472773.0
2022-04-11,2598633.0
2022-04-12,2497887.0
2022-04-13,2463084.0
2022-04-14,2378439.0
2022-04-15,2256726.0
2022-04-16,2017156.0
2022-04-17,1912624.0
2022-04-18,1963623.0
2022-04-19,2279225.0
2022-04-20,2359688.0
2022-04-21,2346720.0
2022-04-22,2284553.0
2022-04-23,2100575.0
2022-04-24,2040949.0
2022-04-25,2321513.0
2022-04-26,2350181.0
2022-04-27,2322534.0
2022-04-28,2291390.0
2022-04-29,2244324.0
2022-04-30,2026048.0
2022-05-01,1904164.0
2022-05-02,2201203.0
2022-05-03,2265189.0
2022-05-04,2286422.0
2022-05-05,2297943.0
2022-05-06,2266695.0
2022-05-07,2002457.0
2022-05-08,1885933.0
2022-05-09,2166339.0
2022-05-10,2201266.0
2022-05-11,2202036.0
2022-05-12,2203693.0
2022-05-13,2178344.0
2022-05-14,1951391.0
2022-05-15,1842548.0
2022-05-16,2141852.0
2022-05-17,2208949.0
2022-05-18,2238803.0
2022-05-19,2234186.0
2022-05-20,2199545.0
2022-05-21,1963171.0
2022-05-22,1863311.0
2022-05-23,2150503.0
2022-05-24,2156555.0
2022-05-25,2167502.0
2022-05-26,1932879.0
2022-05-27,2000950.0
2022-05-28,1904258.0
2022-05-29,1824948.0
2022-05-30,2138862.0
2022-05-31,2197151.0
2022-06-01,2209023.0
2022-06-02,2214655.0
2022-06-03,2193557.0
2022-06-04,1969102.0
2022-06-05,1827515.0
2022-06-06,1903599.0
2022-06-07,2154377.0
2022-06-08,2189592.0
2022-06-09,2184426.0
2022-06-10,2180509.0
2022-06-11,1966202.0
2022-06-12,1872010.0
2022-06-13,2168452.0
2022-06-14,2248938.0
2022-06-15,2302098.0
2022-06-16,2322052.0
2022-06-17,2329881.0
2022-06-18,2117188.0
2022-06-19,1955940.0
2022-06-20,2226323.0
2022-06-21,2266568.0
2022-06-22,2265399.0
2022-06-23,2251401.0
2022-06-24,2183810.0
2022-06-25,1940301.0
2022-06-26,1855201.0
2022-06-27,2142143.0
2022-06-28,2191579.0
2022-06-29,2216420.0
2022-06-30,2214217.0
2022-07-01,2158037.0
2022-07-02,1959101.0
2022-07-03,1824956.0
2022-07-04,2181380.0
2022-07-05,2246568.0
2022-07-06,2241457.0
2022-07-07,2264423.0
2022-07-08,2250852.0
2022-07-09,2033555.0
2022-07-10,1915348.0
2022-07-11,2248034.0
2022-07-12,2333381.0
2022-07-13,2342988.0
2022-07-14,2079678.0
2022-07-15,2157928.0
2022-07-16,2032643.0
2022-07-17,1956465.0
2022-07-18,2321530.0
2022-07-19,2384441.0
2022-07-20,2335787.0
2022-07-21,2314692.0
2022-07-22,2286191.0
2022-07-23,2033878.0
2022-07-24,1949801.0
2022-07-25,2216715.0
2022-07-26,2221262.0
2022-07-27,2202416.0
2022-07-28,2206475.0
2022-07-29,2154684.0
2022-07-30,1952442.0
2022-07-31,1864584.0
2022-08-01,2097701.0
2022-08-02,2153993.0
2022-08-03,2190704.0
2022-08-04,2176126.0
2022-08-05,2104740.0
2022-08-06,1916425.0
2022-08-07,1816724.0
2022-08-08,2014909.0
2022-08-09,2061574.0
2022-08-10,2080338.0
2022-08-11,2098825.0
2022-08-12,2102669.0
2022-08-13,1934279.0
2022-08-14,1785785.0
2022-08-15,1805515.0
2022-08-16,2003394.0
2022-08-17,1994968.0
2022-08-18,1990926.0
2022-08-19,1990771.0
2022-08-20,1861484.0
2022-08-21,1781184.0
2022-08-22,2050158.0
2022-08-23,2139443.0
2022-08-24,2177617.0
2022-08-25,2184707.0
2022-08-26,2150579.0
2022-08-27,1928717.0
2022-08-28,1830241.0
2022-08-29,2140226.0
2022-08-30,2208674.0
2022-08-31,2201347.0
2022-09-01,2207474.0
2022-09-02,2161364.0
2022-09-03,1927781.0
2022-09-04,1856018.0
2022-09-05,2163796.0
2022-09-06,2195865.0
2022-09-07,2179089.0
2022-09-08,2148757.0
2022-09-09,2128853.0
2022-09-10,1909100.0
2022-09-11,1820875.0
2022-09-12,2127509.0
2022-09-13,2200592.0
2022-09-14,2192998.0
2022-09-15,2166562.0
2022-09-16,2126243.0
2022-09-17,1893413.0
2022-09-18,1812892.0
2022-09-19,2097532.0
2022-09-20,2160088.0
2022-09-21,2159420.0
2022-09-22,2168608.0
2022-09-23,2150311.0
2022-09-24,1928010.0
2022-09-25,1840135.0
2022-09-26,2171694.0
2022-09-27,2249100.0
2022-09-28,2249632.0
2022-09-29,2235960.0
2022-09-30,2244307.0
2022-10-01,2030278.0
2022-10-02,1884566.0
2022-10-03,2162692.0
2022-10-04,2213558.0
2022-10-05,2199304.0
2022-10-06,2183581.0
2022-10-07,2172512.0
2022-10-08,1954202.0
2022-10-09,1887058.0
2022-10-10,2152711.0
2022-10-11,2195073.0
2022-10-12,2221072.0
2022-10-13,2228601.0
2022-10-14,2196193.0
2022-10-15,1953040.0
2022-10-16,1859659.0
2022-10-17,2108495.0
2022-10-18,2133266.0
2022-10-19,2141499.0
2022-10-20,2141852.0
2022-10-21,2123591.0
2022-10-22,1911355.0
2022-10-23,1818422.0
2022-10-24,2108358.0
2022-10-25,2147901.0
2022-10-26,2137455.0
2022-10-27,2127877.0
2022-10-28,2102018.0
2022-10-29,1874375.0
2022-10-30,1795048.0
2022-10-31,1955813.0
2022-11-01,1894394.0
2022-11-02,2167168.0
2022-11-03,2272203.0
2022-11-04,2332573.0
2022-11-05,2196736.0
2022-11-06,2144404.0
2022-11-07,2367392.0
2022-11-08,2395568.0
2022-11-09,2390686.0
2022-11-10,2423179.0
2022-11-11,2186403.0
2022-11-12,2150893.0
2022-11-13,2109079.0
2022-11-14,2449452.0
2022-11-15,2492759.0
2022-11-16,2502448.0
2022-11-17,2491323.0
2022-11-18,2535402.0
2022-11-19,2408942.0
2022-11-20,2371647.0
2022-11-21,2741485.0
2022-11-22,2813043.0
2022-11-23,2791931.0
2022-11-24,2750798.0
2022-11-25,2693815.0
2022-11-26,2553512.0
2022-11-27,2484443.0
2022-11-28,2735750.0
2022-11-29,2883310.0
2022-11-30,2950337.0
2022-12-01,3034103.0
2022-12-02,3088903.0
2022-12-03,2905149.0
2022-12-04,2842767.0
2022-12-05,3183214.0
2022-12-06,3243148.0
2022-12-07,3249961.0
2022-12-08,3320479.0
2022-12-09,3300036.0
2022-12-10,3158729.0
2022-12-11,3236873.0
2022-12-12,3638414.0
2022-12-13,3635456.0
2022-12-14,3434897.0
2022-12-15,3426480.0
2022-12-16,3430851.0
2022-12-17,3379857.0
2022-12-18,3256232.0
2022-12-19,3065914.0
2022-12-20,2854055.0
2022-12-21,2731125.0
2022-12-22,2652355.0
2022-12-23,2457572.0
2022-12-24,2247874.0
2022-12-25,2126230.0
2022-12-26,2352444.0
2022-12-27,2569452.0
2022-12-28,2585088.0
2022-12-29,2509957.0
2022-12-30,2511683.0
2022-12-31,2218762.0
2023-01-01,2069024.0
2023-01-02,2386940.0
2023-01-03,2686776.0
2023-01-04,2733015.0
2023-01-05,2659458.0
2023-01-06,2651342.0
2023-01-07,2442704.0
2023-01-08,2386801.0
2023-01-09,2827678.0
2023-01-10,2935130.0
2023-01-11,2827592.0
2023-01-12,2833423.0
2023-01-13,2787806.0
2023-01-14,2566796.0
2023-01-15,2558455.0
2023-01-16,3042537.0
2023-01-17,3235710.0
2023-01-18,3372095.0
2023-01-19,3418065.0
2023-01-20,3453396.0
2023-01-21,3251476.0
